Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Day_of_Week
24.0,4.7, Sandstorms,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,Monday
37.0,4.9, Fog,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,Saturday
39.0,4.7, Stormy,Medium ,2,Meal ,motorcycle ,1,No ,Metropolitian ,Thursday
26.0,4.6, Stormy,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,Friday
34.0,4.3, Sandstorms,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,Sunday
37.0,4.7, Sunny,Low ,0,Buffet ,motorcycle ,1,No ,Urban ,Wednesday
21.0,4.7, Cloudy,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,Sunday
35.0,4.9, Sandstorms,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,Saturday
39.0,4.7, Cloudy,Low ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,Saturday
28.0,4.8, Cloudy,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,Monday
37.0,4.4, Cloudy,Low ,2,Meal ,scooter ,2,No ,Metropolitian ,Friday
20.0,4.9, Sunny,Low ,0,Drinks ,motorcycle ,0,No ,unknown,Wednesday
36.0,4.0, Cloudy,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,Thursday
20.0,4.9, Stormy,Low ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,Saturday
20.0,4.9, Windy,Jam ,2,Snack ,scooter ,0,No ,Metropolitian ,Monday
24.0,4.6, Windy,High ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,Sunday
36.0,5.0, Sunny,Medium ,0,Drinks ,motorcycle ,1,No ,Urban ,Friday
30.0,4.8, Sunny,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,Sunday
31.0,3.7, Stormy,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,Saturday
39.0,5.0, Cloudy,High ,1,Buffet ,motorcycle ,0,No ,Urban ,Tuesday
36.0,4.7, Sandstorms,High ,1,Meal ,scooter ,1,No ,Urban ,Sunday
34.0,4.4, Windy,Medium ,1,Buffet ,scooter ,1,No ,Metropolitian ,Tuesday
28.0,4.1, Windy,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,Saturday
29.0,4.7, Fog,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,Friday
25.0,5.0, Stormy,Jam ,2,Snack ,motorcycle ,1,No ,Metropolitian ,Friday
31.0,4.3, Cloudy,Low ,2,Snack ,motorcycle ,1,No ,Metropolitian ,Wednesday
37.0,4.5, Fog,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,Wednesday
34.0,4.5, Windy,Low ,1,Drinks ,motorcycle ,1,No ,unknown,Wednesday
27.0,4.5, Stormy,Low ,1,Snack ,scooter ,1,No ,unknown,Friday
39.0,4.6, Stormy,Medium ,2,Meal ,scooter ,1,No ,Urban ,Tuesday
39.0,4.9, Fog,Low ,1,Snack ,scooter ,1,No ,unknown,Saturday
24.0,4.6, Stormy,Low ,1,Meal ,scooter ,0,No ,Metropolitian ,Sunday
25.0,4.5, Sandstorms,Low ,1,Snack ,scooter ,0,No ,Urban ,Thursday
28.364814774197793,, Windy,High ,0,Snack ,motorcycle ,0,No ,Urban ,Sunday
34.0,4.8, Sandstorms,High ,2,Buffet ,scooter ,1,No ,Metropolitian ,Wednesday
26.0,4.9, Stormy,Low ,1,Buffet ,scooter ,0,No ,Urban ,Sunday
39.0,4.2, Windy,High ,2,Snack ,electric_scooter ,2,No ,Metropolitian ,Friday
38.0,4.6, Windy,Medium ,2,Drinks ,electric_scooter ,0,No ,Metropolitian ,Sunday
28.364814774197793,, Stormy,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,Wednesday
30.0,4.7, Cloudy,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,Thursday
29.0,4.7, Cloudy,Medium ,2,Meal ,scooter ,0,No ,Urban ,Tuesday
39.0,3.8, Sandstorms,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,Sunday
28.364814774197793,, Sandstorms,Low ,0,Snack ,motorcycle ,1,No ,Urban ,Friday
34.0,4.7, Stormy,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,Thursday
34.0,4.9, Windy,Low ,2,Snack ,scooter ,1,No ,Metropolitian ,Saturday
31.0,4.1, Cloudy,Jam ,2,Buffet ,electric_scooter ,2,No ,Metropolitian ,Friday
35.0,4.9, Cloudy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,Wednesday
35.0,4.2, Stormy,Medium ,1,Drinks ,scooter ,1,No ,Metropolitian ,Tuesday
31.0,4.6, Fog,Low ,1,Meal ,scooter ,1,No ,Metropolitian ,Thursday
23.0,4.6, Fog,Medium ,1,Snack ,motorcycle ,0,No ,Urban ,Thursday
30.0,3.8, Windy,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,Saturday
25.0,4.9, Windy,Jam ,1,Snack ,scooter ,0,No ,Metropolitian ,Sunday
20.0,4.9, Sunny,Low ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,Monday
34.0,5.0, Stormy,Low ,1,Meal ,scooter ,1,No ,Urban ,Saturday
33.0,5.0, Sunny,Low ,1,Drinks ,scooter ,0,No ,Urban ,Monday
26.0,2.8, Sunny,Low ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,Saturday
15.0,1.0,unknown,NaN ,3,Snack ,scooter ,1,No ,Metropolitian ,Wednesday
22.0,4.7, Fog,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,Friday
25.0,4.7, Sandstorms,Low ,2,Drinks ,motorcycle ,0,No ,Urban ,Thursday
30.0,4.7, Cloudy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,Monday
20.0,4.9, Sunny,Low ,1,Meal ,scooter ,0,No ,Metropolitian ,Tuesday
37.0,4.8, Sandstorms,Low ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,Friday
29.0,4.9, Fog,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,Sunday
35.0,4.6, Fog,Low ,2,Drinks ,electric_scooter ,1,No ,Urban ,Wednesday
23.0,4.8, Sunny,Jam ,2,Meal ,motorcycle ,1,No ,Metropolitian ,Monday
31.0,4.0, Stormy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,Thursday
28.364814774197793,, Cloudy,Medium ,2,Buffet ,scooter ,1,No ,Metropolitian ,Thursday
22.0,4.5, Fog,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,Thursday
26.0,4.5, Sandstorms,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,Thursday
39.0,4.7, Stormy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,Wednesday
22.0,4.8, Sunny,Low ,2,Meal ,electric_scooter ,1,No ,Urban ,Friday
39.0,4.9, Sunny,Low ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,Saturday
24.0,5.0, Sandstorms,Low ,1,Drinks ,motorcycle ,0,No ,unknown,Tuesday
33.0,4.7, Cloudy,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,Sunday
24.0,4.0, Sandstorms,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,Saturday
20.0,4.9, Cloudy,Low ,1,Drinks ,motorcycle ,0,No ,Urban ,Saturday
34.0,4.9, Cloudy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,Tuesday
38.0,4.5, Sunny,Jam ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,Wednesday
21.0,4.8, Sandstorms,Jam ,2,Buffet ,scooter ,1,No ,Metropolitian ,Wednesday
24.0,4.8, Fog,Low ,2,Snack ,electric_scooter ,0,No ,Metropolitian ,Sunday
38.0,4.4, Fog,Medium ,1,Snack ,scooter ,0,No ,Urban ,Thursday
34.0,4.0, Fog,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,Sunday
38.0,4.1, Stormy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,Friday
34.0,5.0, Cloudy,Medium ,2,Snack ,scooter ,0,No ,Metropolitian ,Wednesday
28.364814774197793,, Stormy,Jam ,0,Meal ,motorcycle ,0,No ,Metropolitian ,Sunday
39.0,4.1, Sandstorms,High ,0,Drinks ,motorcycle ,1,No ,Semi-Urban ,Tuesday
37.0,5.0, Cloudy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,Thursday
37.0,4.7, Fog,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,Friday
30.0,4.6, Sandstorms,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,Tuesday
31.0,4.9, Sandstorms,High ,0,Snack ,motorcycle ,0,No ,Urban ,Sunday
28.364814774197793,, Cloudy,Jam ,1,Drinks ,motorcycle ,4,No ,Urban ,Wednesday
28.364814774197793,,unknown,NaN ,3,Snack ,motorcycle ,1,No ,Metropolitian ,Monday
37.0,4.6, Cloudy,Medium ,2,Buffet ,electric_scooter ,1,No ,Urban ,Monday
20.0,4.9, Sandstorms,High ,0,Meal ,motorcycle ,1,No ,Metropolitian ,Friday
39.0,5.0, Sunny,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,Friday
33.0,4.9, Windy,Jam ,0,Meal ,motorcycle ,2,No ,Metropolitian ,Sunday
26.0,4.9, Sandstorms,High ,2,Meal ,motorcycle ,1,No ,unknown,Thursday
28.364814774197793,, Windy,Low ,1,Drinks ,motorcycle ,0,No ,unknown,Saturday
29.0,4.7, Windy,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,Tuesday
35.0,4.3, Sandstorms,Medium ,2,Snack ,scooter ,1,No ,Urban ,Tuesday
36.0,4.2, Windy,Jam ,0,Buffet ,motorcycle ,2,No ,Metropolitian ,Thursday
22.0,4.6, Cloudy,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,Monday
33.0,4.6, Windy,Medium ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,Saturday
27.0,4.5, Stormy,Medium ,1,Meal ,motorcycle ,0,No ,Urban ,Tuesday
22.0,4.1, Cloudy,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,Tuesday
35.0,4.5, Stormy,Medium ,0,Meal ,motorcycle ,1,No ,Urban ,Thursday
24.0,4.8, Windy,High ,1,Meal ,scooter ,0,No ,Urban ,Thursday
37.0,4.7, Fog,Medium ,1,Snack ,scooter ,0,No ,Metropolitian ,Tuesday
22.0,5.0, Stormy,Jam ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,Sunday
23.0,3.5, Sunny,Low ,2,Drinks ,scooter ,1,No ,Metropolitian ,Thursday
31.0,4.6, Fog,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,Monday
25.0,4.7, Sandstorms,Jam ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,Wednesday
31.0,4.8, Cloudy,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,Tuesday
28.364814774197793,, Cloudy,Jam ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,Wednesday
32.0,4.7, Sandstorms,Medium ,0,Snack ,motorcycle ,0,No ,Metropolitian ,Wednesday
26.0,4.7, Cloudy,Jam ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,Wednesday
20.0,4.8, Fog,Medium ,1,Snack ,motorcycle ,0,No ,Metropolitian ,Monday
34.0,4.7, Sunny,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,Thursday
34.0,4.9, Sandstorms,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,Thursday
25.0,4.9, Cloudy,Low ,1,Snack ,motorcycle ,1,No ,Urban ,Monday
32.0,4.9, Sunny,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,Thursday
34.0,4.6, Cloudy,Medium ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,Friday
36.0,4.6, Sunny,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,Wednesday
29.0,4.6, Windy,Low ,0,Drinks ,motorcycle ,1,No ,Urban ,Wednesday
31.0,4.8, Fog,Jam ,1,Drinks ,motorcycle ,3,No ,Metropolitian ,Friday
28.0,5.0, Fog,Low ,2,Snack ,motorcycle ,1,No ,Metropolitian ,Sunday
37.0,4.1, Windy,Low ,0,Buffet ,motorcycle ,1,No ,Urban ,Sunday
26.0,4.7, Stormy,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,Monday
33.0,5.0, Fog,High ,1,Snack ,motorcycle ,2,No ,Metropolitian ,Thursday
28.364814774197793,, Stormy,Low ,2,Buffet ,scooter ,0,No ,Metropolitian ,Saturday
20.0,2.6, Sunny,Low ,2,Snack ,scooter ,1,No ,Urban ,Saturday
33.0,4.8, Windy,Low ,2,Meal ,scooter ,1,No ,Metropolitian ,Sunday
29.0,4.3, Fog,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,Saturday
33.0,4.4, Cloudy,Medium ,1,Meal ,scooter ,1,Yes ,Metropolitian ,Sunday
21.0,4.3, Sandstorms,Jam ,0,Meal ,motorcycle ,0,No ,Metropolitian ,Wednesday
35.0,4.8, Sandstorms,Medium ,0,Buffet ,motorcycle ,3,Yes ,Metropolitian ,Monday
34.0,4.6, Cloudy,Medium ,2,Meal ,motorcycle ,3,Yes ,unknown,Friday
22.0,4.8, Fog,Medium ,1,Buffet ,scooter ,0,No ,Metropolitian ,Saturday
35.0,4.9, Windy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,Friday
26.0,5.0, Sunny,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,Saturday
22.0,4.8, Cloudy,Medium ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,Wednesday
21.0,4.7, Cloudy,Jam ,1,Snack ,motorcycle ,1,No ,Metropolitian ,Tuesday
30.0,4.8, Sunny,Jam ,1,Buffet ,motorcycle ,1,No ,unknown,Saturday
34.0,4.1, Sandstorms,High ,0,Meal ,motorcycle ,1,No ,Metropolitian ,Tuesday
28.0,4.8, Fog,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,Saturday
25.0,4.6, Fog,Medium ,2,Meal ,motorcycle ,1,No ,Metropolitian ,Tuesday
29.0,4.6, Sunny,Low ,0,Buffet ,motorcycle ,0,No ,Urban ,Thursday
34.0,4.7, Fog,Jam ,2,Buffet ,motorcycle ,1,No ,Urban ,Thursday
30.0,4.9, Sunny,Low ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,Thursday
21.0,4.7, Sandstorms,Low ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,Sunday
35.0,4.4, Fog,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,Saturday
35.0,5.0, Windy,Low ,2,Drinks ,scooter ,0,No ,Urban ,Monday
24.0,4.9, Windy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,Tuesday
38.0,4.8, Sandstorms,Low ,0,Drinks ,motorcycle ,1,No ,Urban ,Wednesday
31.0,4.8, Sunny,Jam ,2,Meal ,motorcycle ,0,No ,Metropolitian ,Friday
24.0,4.9, Stormy,Jam ,0,Buffet ,motorcycle ,0,No ,Metropolitian ,Tuesday
37.0,5.0, Stormy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,Saturday
38.0,4.4, Windy,Jam ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,Sunday
30.0,4.3, Sandstorms,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,Friday
37.0,4.9, Fog,Low ,1,Buffet ,motorcycle ,1,No ,unknown,Monday
31.0,4.9, Stormy,Low ,2,Drinks ,scooter ,1,No ,Urban ,Monday
39.0,4.2, Windy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,Friday
20.0,4.6, Fog,Medium ,2,Snack ,motorcycle ,2,No ,Metropolitian ,Wednesday
35.0,5.0, Sunny,High ,2,Meal ,scooter ,1,No ,Urban ,Monday
20.0,4.5, Fog,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,Tuesday
39.0,4.9, Sunny,Low ,0,Meal ,motorcycle ,0,No ,Urban ,Monday
38.0,5.0, Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,Saturday
31.0,4.8, Sandstorms,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,Thursday
22.0,5.0, Fog,Jam ,0,Meal ,motorcycle ,4,No ,Urban ,Wednesday
38.0,5.0, Sunny,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,Sunday
38.0,4.9, Stormy,Low ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,Friday
38.0,4.7, Cloudy,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,Sunday
26.0,4.5, Sunny,High ,0,Snack ,motorcycle ,0,No ,Metropolitian ,Friday
35.0,4.8, Sunny,Jam ,1,Snack ,scooter ,0,No ,Metropolitian ,Friday
24.0,4.8, Fog,Medium ,1,Drinks ,scooter ,1,No ,Metropolitian ,Wednesday
28.0,4.7, Stormy,Low ,2,Buffet ,motorcycle ,0,No ,Metropolitian ,Friday
37.0,4.6, Stormy,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,Tuesday
35.0,4.9, Stormy,Low ,1,Meal ,scooter ,1,No ,Urban ,Wednesday
24.0,4.9, Sunny,Medium ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,Saturday
27.0,5.0, Stormy,Medium ,2,Meal ,motorcycle ,0,No ,Metropolitian ,Tuesday
22.0,4.7, Windy,Jam ,0,Drinks ,motorcycle ,1,No ,Urban ,Tuesday
30.0,4.8, Cloudy,High ,0,Meal ,motorcycle ,0,No ,Metropolitian ,Sunday
24.0,4.8, Sandstorms,Low ,2,Meal ,motorcycle ,0,No ,Urban ,Thursday
33.0,4.4, Windy,Jam ,0,Meal ,motorcycle ,2,No ,Urban ,Saturday
35.0,5.0, Fog,Jam ,1,Drinks ,scooter ,2,No ,Metropolitian ,Sunday
34.0,4.6, Cloudy,Low ,2,Meal ,motorcycle ,1,No ,Urban ,Sunday
34.0,4.6, Fog,Jam ,0,Meal ,motorcycle ,0,No ,Metropolitian ,Monday
28.364814774197793,, Fog,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,Saturday
36.0,4.8, Stormy,Medium ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,Thursday
38.0,4.6, Windy,Medium ,1,Meal ,motorcycle ,1,No ,Urban ,Tuesday
36.0,4.6, Fog,Jam ,0,Buffet ,motorcycle ,2,No ,Metropolitian ,Monday
36.0,4.4, Stormy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,Friday
26.0,4.9, Cloudy,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,Wednesday
23.0,4.8, Stormy,High ,2,Meal ,scooter ,0,No ,Urban ,Wednesday
23.0,4.5, Sunny,Medium ,2,Buffet ,scooter ,1,No ,Metropolitian ,Wednesday
30.0,4.8, Sandstorms,Jam ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,Friday
31.0,4.6, Windy,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,Sunday
29.0,4.0, Fog,Medium ,1,Drinks ,motorcycle ,1,No ,Urban ,Sunday
32.0,4.9, Fog,Low ,0,Meal ,motorcycle ,1,No ,Urban ,Monday
29.0,4.8, Sandstorms,Low ,2,Snack ,scooter ,0,No ,Metropolitian ,Thursday
22.0,4.8, Sunny,Jam ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,Tuesday
37.0,4.7, Sunny,Medium ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,Thursday
25.0,4.9, Stormy,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,Thursday
35.0,4.7, Stormy,Low ,0,Drinks ,motorcycle ,1,No ,Urban ,Thursday
32.0,4.7, Sandstorms,Medium ,1,Drinks ,motorcycle ,1,No ,Urban ,Monday
29.0,4.3, Sunny,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,Saturday
32.0,4.6, Cloudy,Medium ,1,Meal ,motorcycle ,0,No ,Metropolitian ,Tuesday
27.0,4.5, Sunny,Low ,0,Snack ,motorcycle ,1,No ,Urban ,Friday
32.0,4.8, Fog,Jam ,0,Meal ,motorcycle ,3,No ,Metropolitian ,Monday
22.0,4.8, Fog,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,Friday
27.0,4.6, Cloudy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,Thursday
28.364814774197793,,unknown,NaN ,3,Drinks ,electric_scooter ,0,No ,Metropolitian ,Thursday
20.0,4.8, Sunny,Medium ,1,Snack ,scooter ,0,No ,Urban ,Friday
29.0,4.7, Stormy,Jam ,2,Buffet ,electric_scooter ,1,No ,Urban ,Monday
34.0,4.8, Fog,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,Monday
39.0,4.5, Windy,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,Friday
25.0,4.6, Stormy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,Wednesday
34.0,4.7, Fog,Medium ,1,Meal ,motorcycle ,1,No ,Metropolitian ,Wednesday
28.0,4.5, Sandstorms,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,Saturday
25.0,4.9, Fog,Jam ,1,Snack ,motorcycle ,2,No ,Metropolitian ,Wednesday
32.0,4.8, Sunny,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,Friday
34.0,4.5, Sunny,Medium ,0,Buffet ,motorcycle ,1,No ,Urban ,Friday
27.0,4.7, Sandstorms,Jam ,1,Buffet ,scooter ,1,No ,Metropolitian ,Friday
35.0,4.9, Cloudy,Low ,0,Drinks ,motorcycle ,1,No ,Urban ,Tuesday
39.0,5.0, Fog,Medium ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,Tuesday
27.0,4.9, Fog,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,Friday
39.0,4.8, Sandstorms,Jam ,0,Snack ,motorcycle ,1,No ,Metropolitian ,Thursday
33.0,4.9, Fog,High ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,Thursday
28.364814774197793,, Windy,Low ,2,Meal ,motorcycle ,1,No ,Metropolitian ,Saturday
34.0,3.8, Sandstorms,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,Friday
33.0,3.5, Stormy,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,Thursday
28.0,4.0, Sandstorms,Jam ,0,Drinks ,motorcycle ,2,No ,Metropolitian ,Sunday
27.0,4.7, Fog,Medium ,0,Buffet ,motorcycle ,1,No ,Urban ,Saturday
34.0,4.6, Cloudy,Medium ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,Friday
22.0,5.0, Fog,Jam ,1,Buffet ,scooter ,1,No ,Urban ,Thursday
29.0,4.9, Sunny,Medium ,2,Drinks ,scooter ,0,No ,Urban ,Saturday
38.0,4.6, Stormy,Low ,0,Drinks ,motorcycle ,1,No ,Urban ,Wednesday
36.0,3.6, Windy,Jam ,1,Snack ,motorcycle ,0,No ,Metropolitian ,Tuesday
33.0,4.9, Sunny,Medium ,2,Drinks ,electric_scooter ,1,No ,Urban ,Sunday
28.0,4.0, Cloudy,Jam ,2,Snack ,motorcycle ,1,No ,Metropolitian ,Sunday
20.0,4.8, Windy,Medium ,2,Drinks ,scooter ,1,No ,Urban ,Thursday
21.0,4.7, Sandstorms,Medium ,1,Meal ,motorcycle ,1,No ,unknown,Friday
36.0,4.6, Cloudy,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,Wednesday
25.0,4.9, Cloudy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,Sunday
27.0,4.8, Cloudy,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,Monday
20.0,4.7, Sandstorms,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,Thursday
28.0,4.9, Windy,Jam ,1,Snack ,scooter ,1,No ,Metropolitian ,Saturday
29.0,4.8, Fog,Low ,2,Buffet ,scooter ,0,No ,unknown,Sunday
29.0,4.5, Cloudy,Medium ,2,Buffet ,scooter ,1,No ,Metropolitian ,Tuesday
34.0,3.6, Stormy,Jam ,1,Snack ,motorcycle ,1,Yes ,Urban ,Friday
26.0,4.1, Cloudy,Medium ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,Wednesday
27.0,4.4, Sandstorms,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,Friday
36.0,4.8, Cloudy,High ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,Monday
24.0,4.7, Sandstorms,Medium ,1,Snack ,motorcycle ,1,No ,Urban ,Wednesday
28.364814774197793,,unknown,NaN ,3,Snack ,motorcycle ,1,No ,Metropolitian ,Thursday
24.0,5.0, Fog,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,Sunday
28.364814774197793,, Sunny,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,Friday
39.0,4.1, Cloudy,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,Thursday
28.364814774197793,,unknown,NaN ,3,Meal ,motorcycle ,1,No ,Metropolitian ,Thursday
32.0,4.6, Stormy,Low ,2,Buffet ,electric_scooter ,4,No ,Metropolitian ,Thursday
38.0,4.9, Sunny,Low ,2,Meal ,electric_scooter ,0,No ,Metropolitian ,Wednesday
27.0,4.8, Sandstorms,Medium ,1,Meal ,motorcycle ,1,No ,Metropolitian ,Wednesday
38.0,4.5, Cloudy,Low ,2,Snack ,electric_scooter ,1,No ,Urban ,Thursday
38.0,4.8, Windy,Jam ,0,Drinks ,motorcycle ,1,No ,Semi-Urban ,Monday
23.0,4.6, Stormy,Jam ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,Tuesday
28.0,4.7, Cloudy,Jam ,0,Meal ,motorcycle ,2,No ,Metropolitian ,Saturday
35.0,4.9, Sandstorms,Medium ,2,Drinks ,scooter ,1,No ,Metropolitian ,Thursday
28.364814774197793,, Sunny,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,Thursday
20.0,4.6, Cloudy,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,Tuesday
31.0,3.8, Fog,Low ,1,Drinks ,scooter ,2,No ,Metropolitian ,Tuesday
25.0,5.0, Sunny,Low ,0,Meal ,motorcycle ,0,No ,Urban ,Tuesday
20.0,4.5, Cloudy,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,Wednesday
28.0,4.6, Fog,Low ,1,Buffet ,scooter ,1,No ,Urban ,Thursday
37.0,4.0, Fog,Low ,0,Snack ,motorcycle ,2,Yes ,Metropolitian ,Sunday
38.0,4.8, Sandstorms,Low ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,Friday
35.0,4.3, Sandstorms,Jam ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,Friday
25.0,4.8, Fog,Jam ,2,Drinks ,motorcycle ,0,No ,Metropolitian ,Wednesday
25.0,4.1, Fog,High ,1,Buffet ,scooter ,0,No ,Urban ,Thursday
32.0,4.6, Sunny,Jam ,1,Meal ,motorcycle ,0,No ,Metropolitian ,Monday
27.0,4.7, Sandstorms,High ,1,Snack ,scooter ,1,No ,Urban ,Friday
28.0,4.7, Fog,Medium ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,Friday
27.0,4.5, Fog,Jam ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,Saturday
26.0,4.1, Cloudy,Jam ,1,Meal ,motorcycle ,4,No ,Metropolitian ,Friday
31.0,4.5, Fog,Jam ,0,Meal ,motorcycle ,1,No ,Metropolitian ,Friday
